  1999.7083;  3470; 0;000
  1999.7917;  3437; 0;000
  1999.8750;  3628; 0;000
  1999.9583;  3538; 0;000
  2000.0417;  3597; 0;000
  2000.1250;  3663; 0;000
  2000.2083;  3499; 0;000
  2000.2917;  3453; 0;000
  2000.3750;  3488; 0;000
  2000.4583;  3494; 0;000
  2000.5417;  3492; 0;000
  2000.6250;  3481; 0;000
  2000.7083;  3479; 0;000
  2000.7917;  3515; 0;000
  2000.8750;  3453; 0;000
  2000.9583;  3490; 0;000
  2001.0417;  3538; 0;000
  2001.1250;  3462; 0;000
  2001.2083;  3467; 0;000
  2001.2917;  3425; 0;000
  2001.3750;  3403; 0;000
  2001.4583;  3426; 0;000
  2001.5417;  3455; 0;000
  2001.6250;  3497; 0;000
  2001.7083;  3481; 0;000
  2001.7917;  3469; 0;000
  2001.8750;  3628; 0;000
  2001.9583;  3643; 0;000
  2002.0417;  3610; 0;000
  2002.1250;  3515; 0;000
  2002.2083;  3473; 0;000
  2002.2917;  3421; 0;000
  2002.3750;  3410; 0;000
  2002.4583;  3456; 0;000
  2002.5417;  3504; 0;000
  2002.6250;  3493; 0;000
  2002.7083;  3510; 0;000
  2002.7917;  3424; 0;000
  2002.8750;  3591; 0;000
  2002.9583;  3780; 0;000
  2003.0417;  3661; 0;000
  2003.1250;  3516; 0;000
  2003.2083;  3594; 0;000
  2003.2917;  3589; 0;000
  2003.3750;  3462; 0;000
  2003.4583;  3472; 0;000
  2003.5417;  3489; 0;000
  2003.6250;  3550; 0;000
  2003.7083;  3499; 0;000
  2003.7917;  3584; 0;000
  2003.8750;  3577; 0;000
  2003.9583;  3725; 0;000
  2004.0417;  3678; 0;000
  2004.1250;  3626; 0;000
  2004.2083;  3515; 0;000
  2004.2917;  3468; 0;000
  2004.3750;  3501; 0;000
  2004.4583;  3498; 0;000
  2004.5417;  3535; 0;000
  2004.6250;  3540; 0;000
  2004.7083;  3560; 0;000
  2004.7917;  3575; 0;000
  2004.8750;  3508; 0;000
  2004.9583;  3593; 0;000
  2005.0417;  3676; 0;000
  2005.1250;  3544; 0;000
  2005.2083;  3612; 0;000
  2005.2917;  3567; 0;000
  2005.3750;  3585; 0;000
  2005.4583;  3523; 0;000
  2005.5417;  3525; 0;000
  2005.6250;  3516; 0;000
  2005.7083;  3466; 0;000
  2005.7917;  3547; 0;000
  2005.8750;  3539; 0;000
  2005.9583;  3615; 0;000
  2006.0417;  3741; 0;000
  2006.1250;  3509; 0;000
  2006.2083;  3664; 0;000
  2006.2917;  3602; 0;000
  2006.3750;  3477; 0;000
  2006.4583;  3495; 0;000
  2006.5417;  3516; 0;000
  2006.6250;  3503;99;000
  2006.7083;  3469;99;000
  2006.7917;  3438;99;000
  2006.8750;  3671; 0;000
  2006.9583;  3606; 0;000
  2007.0417;  3492; 0;000
  2007.1250;  3583; 0;000
  2007.2083;  3466; 0;000
  2007.2917;  3448; 0;000
  2007.3750;  3408; 0;000
  2007.4583;  3453; 0;000
  2007.5417;  3505; 0;000
  2007.6250;  3507; 0;000
  2007.7083;  3464; 0;000
  2007.7917;  3514; 0;000
  2007.8750;  3466; 0;000
  2007.9583;  3602; 0;000
  2008.0417;  3635; 0;000
  2008.1250;  3532; 0;000
  2008.2083;  3430; 0;000
  2008.2917;  3395; 0;000
  2008.3750;  3411; 0;000
  2008.4583;  3435; 0;000
  2008.5417;  3503; 0;000
  2008.6250;  3553; 0;000
  2008.7083;  3466; 0;000
  2008.7917;  3434; 0;000
  2008.8750;  3540; 0;000
  2008.9583;  3521; 0;000
  2009.0417;  3459; 0;000
  2009.1250;  3515; 0;000
  2009.2083;  3508; 0;000
  2009.2917;  3376; 0;000
  2009.3750;  3442; 0;000
  2009.4583;  3506; 0;000
  2009.5417;  3475; 0;000
  2009.6250;  3503; 0;000
  2009.7083;  3504; 0;000
  2009.7917;  3528; 0;000
  2009.8750;  3643; 0;000
  2009.9583;  3569; 0;000
  2010.0417;  3825; 0;000
  2010.1250;  3688; 0;000
  2010.2083;  3589; 0;000
  2010.2917;  3594; 0;000
